item_id,image_path,gender,master_category,sub_category,article_type,base_colour,season,usage,product_name
12958,deploy_data/images/12958.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,ADIDAS Men Sports Black Sports Shoes
27283,deploy_data/images/27283.jpg,Women,Apparel,Topwear,Kurtas,Magenta,Fall,Ethnic,Mother Earth Women Magenta Kurta
30234,deploy_data/images/30234.jpg,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual,Numero Uno Men Black Flip Flops
9009,deploy_data/images/9009.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,Murcia Women Snake Print Bag Brown Handbags
3533,deploy_data/images/3533.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,Casual,Myntra Men's If You Don't Like Navy Blue T-shirt
42614,deploy_data/images/42614.jpg,Women,Accessories,Jewellery,Jewellery Set,Gold,Winter,Casual,Estelle Women Earrings & Pendant Set
12164,deploy_data/images/12164.jpg,Women,Apparel,Topwear,Dupatta,Orange,Fall,Ethnic,Aurelia Women Voile Orange Dupatta
26351,deploy_data/images/26351.jpg,Women,Accessories,Watches,Watches,White,Winter,Casual,DKNY Women White Dial Watch NY8472
17624,deploy_data/images/17624.jpg,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Sports,ADIDAS Men Solid Navy Blue Track Pant
47154,deploy_data/images/47154.jpg,Girls,Apparel,Bottomwear,Capris,Black,Summer,Casual,Gini and Jony Girls Black Capris
35574,deploy_data/images/35574.jpg,Men,Footwear,Flip Flops,Flip Flops,Red,Summer,Casual,Gliders Men Esquire Red Flip Flops
46086,deploy_data/images/46086.jpg,Women,Footwear,Shoes,Sports Shoes,Lavender,Summer,Sports,ADIDAS Women Lavender Hagkok Sports Shoes
51031,deploy_data/images/51031.jpg,Women,Apparel,Innerwear,Bra,White,Summer,Casual,Enamor White Bra
13284,deploy_data/images/13284.jpg,Men,Apparel,Bottomwear,Shorts,Black,Fall,Casual,Gini and Jony Kids Boys Solid Black Shorts
54543,deploy_data/images/54543.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Casual,F Sports Men White Outlander Sports Shoes
55491,deploy_data/images/55491.jpg,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,Casual,Revlon Gold Dust Poussiere Doree Colorburst Lip Gloss 024
26163,deploy_data/images/26163.jpg,Men,Apparel,Bottomwear,Trousers,Grey,Summer,Formal,John Miller Men Dark Grey Trousers
3701,deploy_data/images/3701.jpg,Women,Apparel,Topwear,Tshirts,Black,Summer,Casual,Tantra Women Flower Heart Black Long T-shirt
29917,deploy_data/images/29917.jpg,Men,Accessories,Watches,Watches,White,Winter,Casual,Police Men White Dial Watch PL12698JS
42426,deploy_data/images/42426.jpg,Women,Apparel,Topwear,Kurtas,Sea Green,Summer,Ethnic,Aurelia Women Sea Green Kurta
32751,deploy_data/images/32751.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Summer,Casual,FILA Men Liga II Black Shoes
56214,deploy_data/images/56214.jpg,Women,Accessories,Jewellery,Earrings,Gold,Winter,Casual,Estelle Women Gold Earrings
10401,deploy_data/images/10401.jpg,Women,Apparel,Topwear,Tops,Purple,Fall,Casual,Jealous 21 Women Uaine Purple Tops
40371,deploy_data/images/40371.jpg,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,Casual,Tokyo Talkies Women Navy Slim Fit Jeans
21346,deploy_data/images/21346.jpg,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,Casual,Pal Zileri Men Casual Gold Frame Sunglasses
45603,deploy_data/images/45603.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Summer,Formal,Arrow Men Black Formal Shoes
4524,deploy_data/images/4524.jpg,Men,Footwear,Shoes,Sports Shoes,Black,Summer,Sports,Puma Men's YugoRun Black White Shoe
37223,deploy_data/images/37223.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,United Colors of Benetton Women Blue Top
53766,deploy_data/images/53766.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,Puma Men White and Navy Blue T-shirt
25520,deploy_data/images/25520.jpg,Girls,Apparel,Topwear,Tops,White,Fall,Casual,Doodle Kids Girls City Chic White Top
32597,deploy_data/images/32597.jpg,Women,Apparel,Topwear,Tops,Black,Summer,Casual,ONLY Women Black Top
58974,deploy_data/images/58974.jpg,Men,Personal Care,Fragrance,Deodorant,Gold,Spring,Casual,Colour me Men Gold Deo
33445,deploy_data/images/33445.jpg,Women,Accessories,Wallets,Wallets,Black,Summer,Casual,Baggit Women Lamboo Mayur Black Wallet
57100,deploy_data/images/57100.jpg,Women,Apparel,Topwear,Tops,Pink,Summer,Casual,Elle Women Dark Pink Top
36137,deploy_data/images/36137.jpg,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,Sports,Nike Women Free Run Pink Sports Shoes
41859,deploy_data/images/41859.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Estd. 1977 Men Black Sandals
21180,deploy_data/images/21180.jpg,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,Casual,ADIDAS Men Adi Cells Black Flip Flops
39943,deploy_data/images/39943.jpg,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,Casual,GAS Men Brown Count Casual Shoes
52472,deploy_data/images/52472.jpg,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,Casual,Red Rose Women White & Pink Polka Dot Print Bath Robe
58148,deploy_data/images/58148.jpg,Unisex,Accessories,Headwear,Caps,White,Fall,Casual,Puma Unisex White Cap
20052,deploy_data/images/20052.jpg,Women,Accessories,Mufflers,Mufflers,Yellow,Fall,Casual,United Colors Of Benetton Women Yellow Muffler
5630,deploy_data/images/5630.jpg,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,Casual,ADIDAS Women's Adi Groove Blue Flip Flop
44517,deploy_data/images/44517.jpg,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,Casual,Coolers Men Brown Pokar Flip Flops
47392,deploy_data/images/47392.jpg,Women,Accessories,Bags,Handbags,Beige,Fall,Casual,Baggit Women Beige Bag
50325,deploy_data/images/50325.jpg,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,Ethnic,Aurelia Women Navy Blue Kurta
8913,deploy_data/images/8913.jpg,Men,Footwear,Shoes,Sports Shoes,White,Fall,Sports,Puma Men Cabana Racer Sketch White Sports Shoes
16530,deploy_data/images/16530.jpg,Men,Apparel,Topwear,Shirts,Red,Fall,Casual,Locomotive Men Check Red Shirt
22705,deploy_data/images/22705.jpg,Men,Footwear,Shoes,Casual Shoes,White,Fall,Casual,Nike Men White Capri II Casual Shoe
7167,deploy_data/images/7167.jpg,Men,Apparel,Topwear,Shirts,Purple,Fall,Casual,Scullers Men Scul Purple White Shirt
46240,deploy_data/images/46240.jpg,Women,Apparel,Topwear,Tunics,White,Summer,Casual,Fusion Beats Women White Printed Tunic
27277,deploy_data/images/27277.jpg,Women,Apparel,Topwear,Kurtas,Green,Fall,Ethnic,Mother Earth Women Blue Kurta
13042,deploy_data/images/13042.jpg,Women,Footwear,Shoes,Flats,Brown,Winter,Casual,Inc 5 Women Brown Heels
6889,deploy_data/images/6889.jpg,Women,Apparel,Topwear,Jackets,Cream,Summer,Casual,Forever New Women Stone Cream Jacket
31312,deploy_data/images/31312.jpg,Women,Apparel,Topwear,Kurtas,Peach,Summer,Ethnic,W Women Peach Kurta
12190,deploy_data/images/12190.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,Basics Men Blue Slim Fit Checked Shirt
55657,deploy_data/images/55657.jpg,Women,Footwear,Shoes,Heels,Gold,Winter,Casual,Catwalk Women Golden Wedges
19578,deploy_data/images/19578.jpg,Women,Apparel,Topwear,Tops,Purple,Summer,Casual,United Colors of Benetton Women Solid Purple Top
27879,deploy_data/images/27879.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,Scullers For Her Women Blue Top
34452,deploy_data/images/34452.jpg,Women,Footwear,Shoes,Flats,Copper,Winter,Casual,Rocia Women Copper Sandals
6287,deploy_data/images/6287.jpg,Men,Apparel,Topwear,Tshirts,Yellow,Summer,Casual,Classic Polo Men's Swiss Yellow T-shirt
7355,deploy_data/images/7355.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Tantra Men's Black Sabbath Navy T-shirt
46072,deploy_data/images/46072.jpg,Men,Accessories,Belts,Belts,Black,Summer,Casual,Lino Perros Men Black Leather Belt
22537,deploy_data/images/22537.jpg,Men,Footwear,Sandal,Sandals,Tan,Summer,Casual,Gas Men Eldorado Tan Casual  Sandals
28831,deploy_data/images/28831.jpg,Women,Apparel,Innerwear,Briefs,Brown,Summer,Casual,Enamor Women Pack of 3 Mid-Rise Bikini Brief
43500,deploy_data/images/43500.jpg,Men,Apparel,Topwear,Tshirts,White,Summer,Casual,French Connection Men White T-shirt
2627,deploy_data/images/2627.jpg,Women,Footwear,Shoes,Flats,Silver,Fall,Casual,Carlton London Women Wedge Silver Sandal
27045,deploy_data/images/27045.jpg,Women,Accessories,Bags,Clutches,Off White,Summer,Casual,Yelloe Off White Fur Zip Clutch
13270,deploy_data/images/13270.jpg,Women,Apparel,Topwear,Tops,White,Fall,Casual,Palm Tree Kids Girls Printed White Tops
18698,deploy_data/images/18698.jpg,Men,Apparel,Innerwear,Briefs,Grey,Summer,Casual,Hanes Men Grey Ultimate Duo Dry Cotton Stretch Bikini Briefs
55465,deploy_data/images/55465.jpg,Women,Personal Care,Lips,Lipstick,Red,Spring,Casual,Revlon Super Lusterous Lipstick 304
26197,deploy_data/images/26197.jpg,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,Casual,Formula 1 Go Men Perfume
31120,deploy_data/images/31120.jpg,Girls,Apparel,Topwear,Tops,Pink,Summer,Casual,Palm Tree Girls Pink Top
25712,deploy_data/images/25712.jpg,Unisex,Accessories,Headwear,Caps,Blue,Summer,Sports,ADIDAS Unisex Blue Cap
11527,deploy_data/images/11527.jpg,Men,Apparel,Topwear,Tshirts,Olive,Fall,Casual,United Colors of Benetton Men Olive Tshirts
14869,deploy_data/images/14869.jpg,Men,Accessories,Wallets,Wallets,Black,Summer,Casual,United Colors of Benetton Men Solid Black Wallets
40385,deploy_data/images/40385.jpg,Women,Apparel,Topwear,Tops,Yellow,Summer,Casual,Tokyo Talkies Women Yellow Top
15187,deploy_data/images/15187.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,Casual,Arrow Sport Men Solid White Polo Tshirts
5402,deploy_data/images/5402.jpg,Women,Footwear,Shoes,Sports Shoes,Purple,,Sports,Kalenji Ekiden 200 Wn Purple 2011
44725,deploy_data/images/44725.jpg,Women,Footwear,Flip Flops,Flip Flops,Orange,Summer,Casual,Lotto Women Coral Elegant Flip Flops
14055,deploy_data/images/14055.jpg,Men,Apparel,Topwear,Shirts,Green,Fall,Casual,Flying Machine Men Check Green Shirts
20260,deploy_data/images/20260.jpg,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,Casual,Wrangler Men Applique Navy Blue Tshirt
7731,deploy_data/images/7731.jpg,Men,Footwear,Flip Flops,Flip Flops,Grey,Winter,Casual,Puma Men's Winglet II Grey Yellow White Flip Flop
22153,deploy_data/images/22153.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Lee Cooper Men Brown Casual Sandals
43958,deploy_data/images/43958.jpg,Men,Footwear,Sandal,Sandals,Olive,Fall,Casual,Puma Men Olive Techno Ind Sandal
28469,deploy_data/images/28469.jpg,Women,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Urban Yoga Women Printed Pink T-shirt
50573,deploy_data/images/50573.jpg,Men,Apparel,Innerwear,Trunk,Charcoal,Summer,Casual,Chromozome Men Charcoal Trunk Trunks
34036,deploy_data/images/34036.jpg,Boys,Apparel,Topwear,Shirts,Blue,Summer,Casual,Palm Tree Boys Check Blue Shirt
55001,deploy_data/images/55001.jpg,Women,Personal Care,Lips,Lipstick,Pink,Spring,,Lakme Absolute Lip Last Day Kiss Lip Colour
8779,deploy_data/images/8779.jpg,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,Casual,Indigo Nation Men Club Satin Hot Stepper Navy Blue Shirt
3391,deploy_data/images/3391.jpg,Women,Accessories,Bags,Handbags,White,Winter,Casual,Murcia Women White With Stitch Bag
43164,deploy_data/images/43164.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fastrack Men Black Watch
2243,deploy_data/images/2243.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,ADIDAS Men Stripe Polo White Polo T-shirt
30496,deploy_data/images/30496.jpg,Women,Apparel,Innerwear,Bra,Purple,Summer,Casual,Lovable Women Fiona Purple Bra
27421,deploy_data/images/27421.jpg,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Winter,Casual,Jockey Women Blue Lounge Pants
57756,deploy_data/images/57756.jpg,Women,Personal Care,Skin Care,Face Wash and Cleanser,Green,Spring,Casual,Lotus Herbals Neem & Clove Purifying Face Wash
33213,deploy_data/images/33213.jpg,Women,Apparel,Topwear,Tops,Magenta,Summer,Casual,Sepia Women Printed Magenta Top
39729,deploy_data/images/39729.jpg,Women,Apparel,Topwear,Tops,Olive,Summer,Casual,Arrow Woman Olive Top
25376,deploy_data/images/25376.jpg,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,Casual,Levis Men Grey Innerwear T-Shirt
11143,deploy_data/images/11143.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,Scullers Men Price Catch Black Shirts
56684,deploy_data/images/56684.jpg,Women,Apparel,Saree,Sarees,Beige,Fall,Ethnic,Fabindia Beige & Maroon Mull Printed Saree
4988,deploy_data/images/4988.jpg,Women,Apparel,Dress,Dresses,White,Summer,Casual,Gini and Jony Girl's Vanya White Polka Dot Kidswear
44341,deploy_data/images/44341.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,Casual,Indian Terrain Men Blue T-shirt
14431,deploy_data/images/14431.jpg,Women,Footwear,Shoes,Heels,Black,Summer,Casual,Enroute Women Casual Black Flats
20604,deploy_data/images/20604.jpg,Women,Accessories,Bags,Handbags,Brown,Winter,Casual,Baggit Women Umbrella Dum Brown Handbag
52224,deploy_data/images/52224.jpg,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,Casual,Lencia Grey Swarovski Pearl Necklace
45293,deploy_data/images/45293.jpg,Women,Accessories,Watches,Watches,Red,Winter,Casual,CASIO SHEEN Women Red Dial Watch SX017
36761,deploy_data/images/36761.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Maxima Men Black Watch
33021,deploy_data/images/33021.jpg,Women,Apparel,Topwear,Kurtas,Cream,Summer,Ethnic,Mother Earth Women Printed Cream Kurta
25144,deploy_data/images/25144.jpg,Women,Accessories,Bags,Handbags,Orange,Winter,Casual,Lino Perros Women Leatherite Orange Handbag
11371,deploy_data/images/11371.jpg,Men,Apparel,Topwear,Shirts,Black,Fall,Casual,United Colors Of Benetton Men Summer Black Shirts
41401,deploy_data/images/41401.jpg,Women,Apparel,Topwear,Tops,White,Summer,Casual,Wrangler Women White Smocked Top
14603,deploy_data/images/14603.jpg,Men,Accessories,Socks,Socks,Grey,Summer,Casual,United Colors of Benetton Men Pack of 2 Grey Socks
37481,deploy_data/images/37481.jpg,Women,Accessories,Watches,Watches,White,Winter,Casual,Esprit Women White Dial Watch
5254,deploy_data/images/5254.jpg,Unisex,Accessories,Bags,Duffel Bag,Red,Winter,Casual,Wildcraft Unisex Red Duffle Bag
44173,deploy_data/images/44173.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,Casual,Nike Fragrances Women Trendy Perfume 75ml
25978,deploy_data/images/25978.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Pink,Spring,Casual,J.Del Pozo Halloween Kiss Sexy Women Perfume
4386,deploy_data/images/4386.jpg,Men,Apparel,Topwear,Tshirts,Grey,Summer,Casual,Wrangler Cowboy Photo T-shirt
51693,deploy_data/images/51693.jpg,Unisex,Accessories,Eyewear,Sunglasses,Brown,Winter,Casual,Van Heusen Unisex Brown Sunglasses
16154,deploy_data/images/16154.jpg,Men,Footwear,Shoes,Formal Shoes,Black,Fall,Formal,Enroute Men Leather Black Formal Shoes
22361,deploy_data/images/22361.jpg,Men,Footwear,Sandal,Sports Sandals,Navy Blue,Summer,Casual,Reebok Men Navy Twist Sandals
29789,deploy_data/images/29789.jpg,Men,Apparel,Topwear,Tshirts,Pink,Summer,Casual,Basics Men Pack of 3 T-shirt
19920,deploy_data/images/19920.jpg,Unisex,Accessories,Bags,Backpacks,Black,Winter,Casual,Wildcraft Unisex Black Outdoor Backpack
7503,deploy_data/images/7503.jpg,Men,Apparel,Topwear,Tshirts,Blue,Summer,Sports,Nike Men's As Icon Blue T-shirt
46624,deploy_data/images/46624.jpg,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,Casual,Rasasi Men Emotion Deo and Perfume Set
34204,deploy_data/images/34204.jpg,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,Casual,Proline Men Navy Track Pants
17086,deploy_data/images/17086.jpg,Women,Accessories,Wallets,Wallets,Orange,Winter,Casual,Lino Perros Women Blue Zip Orange Wallet
50741,deploy_data/images/50741.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Winter,Casual,Red Chief Men Black Shoes
55233,deploy_data/images/55233.jpg,Women,Personal Care,Makeup,Foundation and Primer,Skin,Summer,Casual,Lakme Nine to Five Flawless Makeup Shell Foundation
13426,deploy_data/images/13426.jpg,Men,Apparel,Topwear,Tshirts,Red,Summer,Casual,United Colors of Benetton Men Stripes Red  Polo T-shirts
43356,deploy_data/images/43356.jpg,Women,Footwear,Shoes,Sports Shoes,Charcoal,Summer,Sports,Reebok Women Charcoal Grey Fuel Techno Sports Shoes
28207,deploy_data/images/28207.jpg,Men,Accessories,Eyewear,Sunglasses,Black,Winter,Casual,Ray-Ban Men Active Lifestyle Black Sunglasses
13846,deploy_data/images/13846.jpg,Men,Apparel,Topwear,Shirts,Blue,Fall,Casual,John Miller Men Stripes Blue Shirts
12994,deploy_data/images/12994.jpg,Boys,Footwear,Shoes,Sports Shoes,Black,Fall,Sports,ADIDAS Kids Boys Duramo Synthetic Black Sports Shoes
46278,deploy_data/images/46278.jpg,Women,Apparel,Topwear,Tunics,Red,Summer,Casual,109F Women Red & White Striped Tunic
16508,deploy_data/images/16508.jpg,Men,Apparel,Bottomwear,Jeans,Blue,Fall,Casual,Locomotive Men Washed Blue Jeans
18492,deploy_data/images/18492.jpg,Men,Footwear,Flip Flops,Flip Flops,Blue,Fall,Casual,Puma Men Danny Blue Slipper
19540,deploy_data/images/19540.jpg,Men,Apparel,Topwear,Sweaters,Blue,Summer,Casual,United Colors of Benetton Men Solid Blue Sweater
7963,deploy_data/images/7963.jpg,Men,Apparel,Topwear,Tshirts,White,Fall,Sports,Puma Men's Large Logo Graphic White French T-shirt
8117,deploy_data/images/8117.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Fastrack Men New Analog Black Navy Watch
49230,deploy_data/images/49230.jpg,Men,Accessories,Socks,Socks,Black,Summer,Casual,Calzini Men Pack of 5 Sports Socks
39147,deploy_data/images/39147.jpg,Women,Apparel,Apparel Set,Kurta Sets,Purple,Fall,Ethnic,Aneri Women Purple Salwar Suit
36933,deploy_data/images/36933.jpg,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,Casual,Bulgari Women Omnia Perfume
57138,deploy_data/images/57138.jpg,Women,Apparel,Bottomwear,Trousers,Brown,Summer,Casual,Elle Women Brown Trousers
20856,deploy_data/images/20856.jpg,Men,Footwear,Shoes,Casual Shoes,Black,Fall,Casual,United Colors of Benetton Men Casual Black Shoes
41861,deploy_data/images/41861.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,Estd. 1977 Men Black Sandals
5608,deploy_data/images/5608.jpg,Men,Footwear,Sandal,Sandals,Black,Summer,Casual,ADIDAS Men Kendall Black Navy Floater
58170,deploy_data/images/58170.jpg,Women,Accessories,Bags,Clutches,Red,Fall,Casual,Rocky S Women Red Clutch
53598,deploy_data/images/53598.jpg,Men,Free Items,Free Gifts,Free Gifts,Black,Winter,Sports,Q&Q Men Black Digital Watch
15983,deploy_data/images/15983.jpg,Men,Apparel,Topwear,Shirts,Burgundy,Fall,Casual,Turtle Solid Men  Burgundy Shirt
39375,deploy_data/images/39375.jpg,Women,Accessories,Watches,Watches,Silver,Winter,Casual,Helix Women Silver Dial Watch
14851,deploy_data/images/14851.jpg,Women,Accessories,Wallets,Wallets,Coffee Brown,Summer,Casual,United Colors of Benetton Women Solid Coffee Brown Wallets
59290,deploy_data/images/59290.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Titan Men Black Dial Watch
52678,deploy_data/images/52678.jpg,Men,Accessories,Watches,Watches,Black,Winter,Casual,Morellato Men Black Watch
20258,deploy_data/images/20258.jpg,Men,Apparel,Topwear,Tshirts,Brown,Fall,Casual,Wrangler Men Polo Charcoal T-shirt
47198,deploy_data/images/47198.jpg,Men,Footwear,Sandal,Sandals,Brown,Summer,Casual,Franco Leone Men Brown Sandals
27841,deploy_data/images/27841.jpg,Men,Accessories,Belts,Belts,White,Summer,Casual,Bulchee Men Plain Jeans White Belt
28035,deploy_data/images/28035.jpg,Men,Apparel,Innerwear,Briefs,Grey Melange,Summer,Casual,Jockey ELANCE Men Grey Melange Y Front Briefs 1006
31924,deploy_data/images/31924.jpg,Women,Accessories,Bags,Handbags,Black,Summer,Casual,Fabindia Women Black Silk Handbag
26993,deploy_data/images/26993.jpg,Women,Apparel,Bottomwear,Jeans,Blue,Summer,Casual,Jealous 21 Women Washed Blue Jeans
13248,deploy_data/images/13248.jpg,Men,Apparel,Bottomwear,Trousers,Brown,Fall,Casual,Palm Tree Kids Boy Solid Brown Trousers
43538,deploy_data/images/43538.jpg,Women,Apparel,Topwear,Tops,Blue,Summer,Casual,French Connection Women Blue Top
8325,deploy_data/images/8325.jpg,Boys,Apparel,Topwear,Tshirts,Yellow,Fall,Casual,Doodle Boy's Athletic 77 Dept Yellow Teen Kidswear
31118,deploy_data/images/31118.jpg,Girls,Apparel,Topwear,Tops,Red,Summer,Casual,Gini and Jony Girls Red Top
